qr_or_mac,voltage_v,voltage_mv,category,status,percentage_estimate,pass_fail,rssi,comment,timestamp
EE:CB:CB:A6:2A:3B,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:46.101096Z
FA:01:3A:A2:B5:D2,2.8,2800,LOW,WARN,0,False,-60,RSSI -60 | Battery 2.8V,2025-09-17T20:19:46.171064Z
D8:E1:1B:AB:7A:1F,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:46.257771Z
F3:4D:66:FA:1E:3D,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:46.273039Z
D9:58:09:51:27:AF,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-17T20:19:46.358155Z
D4:7D:0B:77:A6:47,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-17T20:19:46.372174Z
D0:F2:E7:A4:56:53,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:46.375186Z
E7:1C:98:C2:37:45,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:46.386631Z
D4:53:67:FA:EA:E9,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-17T20:19:46.454348Z
CD:0A:D7:2E:97:9C,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:19:46.479266Z
D8:7F:F2:81:6D:04,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:46.559948Z
DF:72:96:B1:17:F4,2.9,2900,GOOD,GOOD,70.0,True,-77,RSSI -77 | Battery 2.9V,2025-09-17T20:19:46.567950Z
D0:67:ED:EA:27:3E,2.9,2900,GOOD,GOOD,70.0,True,-73,RSSI -73 | Battery 2.9V,2025-09-17T20:19:46.658571Z
CE:52:DF:F3:3F:43,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:19:46.666813Z
FA:89:A1:57:E5:33,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-17T20:19:46.668813Z
E9:F5:CC:FB:02:A4,3.0,3000,NEW,GOOD,0,True,-67,RSSI -67 | Battery 3.0V,2025-09-17T20:19:46.687846Z
D8:71:D7:8F:E5:2E,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:46.696139Z
C5:ED:2E:BD:8E:70,2.9,2900,GOOD,GOOD,70.0,True,-73,RSSI -73 | Battery 2.9V,2025-09-17T20:19:46.775032Z
EE:4E:4F:C0:4C:A8,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:46.958038Z
F0:BE:F9:04:3E:E6,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:19:46.972796Z
EB:1F:31:C4:F0:23,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:46.999499Z
EA:01:15:4D:22:36,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.077235Z
FB:51:18:A8:14:3F,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.084476Z
D5:3B:28:06:36:9A,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.160508Z
F6:9E:B1:A0:91:6D,2.9,2900,GOOD,GOOD,70.0,True,-75,RSSI -75 | Battery 2.9V,2025-09-17T20:19:47.163525Z
CC:2B:37:CD:6F:66,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-17T20:19:47.180350Z
EB:15:DB:EF:05:3A,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:47.201382Z
E4:20:D3:04:B6:6D,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:19:47.256207Z
F1:05:32:92:E9:43,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:47.262046Z
DA:B3:DF:E0:BB:DF,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:47.267028Z
E9:5C:09:BE:C3:C8,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:47.299279Z
DD:9C:04:17:72:52,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:47.356771Z
CD:A8:44:FA:F7:61,2.8,2800,LOW,WARN,0,False,-72,RSSI -72 | Battery 2.8V,2025-09-17T20:19:47.359774Z
D1:3A:BF:58:27:98,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:47.374729Z
CB:94:B9:ED:3C:84,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:47.382737Z
C8:C1:A4:61:9D:66,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:47.457946Z
C1:9F:21:3E:B8:77,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.466471Z
CF:14:D4:10:09:76,3.0,3000,NEW,GOOD,0,True,-71,RSSI -71 | Battery 3.0V,2025-09-17T20:19:47.487986Z
DE:18:EB:19:D5:1E,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:47.555133Z
FE:3D:7B:BF:2D:D6,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:47.581610Z
F3:5E:8A:F9:F4:68,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.599634Z
F9:B7:E8:A3:BF:AB,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:19:47.674810Z
E6:9D:32:5A:69:C1,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:47.755908Z
FD:CC:E1:37:E6:A8,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:47.759027Z
C8:37:E1:C3:E6:01,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:19:47.861909Z
F2:9B:5F:A2:8C:5B,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:47.866165Z
DE:04:EB:E3:8E:E8,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:47.888732Z
E5:7E:FB:E4:AB:31,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:47.895663Z
C2:BF:56:A0:D1:E1,3.0,3000,NEW,GOOD,0,True,-80,RSSI -80 | Battery 3.0V,2025-09-17T20:19:47.898669Z
DB:ED:21:05:C1:6D,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:47.900643Z
F4:50:75:01:10:65,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:19:47.955490Z
CD:F6:F3:B8:50:CA,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:47.957505Z
D1:3C:79:31:A6:3D,3.0,3000,NEW,GOOD,0,True,-66,RSSI -66 | Battery 3.0V,2025-09-17T20:19:47.963084Z
EC:1A:05:BC:46:64,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:47.966089Z
C7:E3:DB:C4:E6:1B,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:47.988708Z
D7:6E:59:8A:0E:55,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:48.000861Z
FC:43:7D:D1:6E:2E,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-17T20:19:48.078451Z
EE:0B:6D:98:18:94,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:48.173663Z
F2:B1:EF:39:F7:E5,3.0,3000,NEW,GOOD,0,True,-78,RSSI -78 | Battery 3.0V,2025-09-17T20:19:48.181662Z
FF:A7:1B:17:6F:77,3.0,3000,NEW,GOOD,0,True,-58,RSSI -58 | Battery 3.0V,2025-09-17T20:19:48.185818Z
C7:15:7A:9E:C7:C4,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:48.274562Z
DD:C9:E5:BE:AE:0E,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-17T20:19:48.283674Z
E1:2D:68:DE:E7:F1,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:48.386254Z
D8:41:1A:23:69:4F,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:48.388270Z
E7:CA:A7:B7:58:7A,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:48.391266Z
E6:6D:C5:1E:7E:10,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:48.453323Z
E6:BC:28:DE:C1:62,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:48.461015Z
EB:6E:98:49:43:A8,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:48.556494Z
E0:C4:9C:E3:AB:5A,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:48.573012Z
E4:30:10:05:A8:E4,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:48.576008Z
F9:77:75:E6:16:C0,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:19:48.599906Z
FD:05:29:C0:AC:A5,2.9,2900,GOOD,GOOD,70.0,True,-76,RSSI -76 | Battery 2.9V,2025-09-17T20:19:48.653068Z
EA:96:94:5A:A3:0D,3.0,3000,NEW,GOOD,0,True,-70,RSSI -70 | Battery 3.0V,2025-09-17T20:19:48.693584Z
FA:D0:62:D3:96:45,2.9,2900,GOOD,GOOD,70.0,True,-78,RSSI -78 | Battery 2.9V,2025-09-17T20:19:48.696582Z
F2:44:9C:A2:85:6D,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:48.864349Z
E7:1B:57:BD:D9:4B,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:48.888722Z
CE:DF:E3:C4:48:45,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:48.895717Z
CC:F2:42:15:3F:3C,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:48.969163Z
F8:19:91:0B:39:F3,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:19:48.991806Z
C2:05:92:61:E3:28,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:49.061677Z
E6:E8:FB:60:8F:26,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:49.097980Z
D9:B8:DD:28:91:06,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.161905Z
F8:73:4E:60:A0:99,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:19:49.179669Z
E8:7C:8D:01:4F:28,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:49.260913Z
F9:14:C9:C8:FC:28,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.298828Z
DD:3C:DE:97:3A:E0,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:49.353730Z
E8:E4:AC:D9:7A:2C,3.0,3000,NEW,GOOD,0,True,-69,RSSI -69 | Battery 3.0V,2025-09-17T20:19:49.354680Z
D7:23:14:7E:FB:93,3.0,3000,NEW,GOOD,0,True,-72,RSSI -72 | Battery 3.0V,2025-09-17T20:19:49.369697Z
E5:4F:23:B3:A3:24,3.0,3000,NEW,GOOD,0,True,-65,RSSI -65 | Battery 3.0V,2025-09-17T20:19:49.383564Z
E9:7E:A0:48:9C:29,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.385838Z
C7:07:05:5D:CA:D1,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:49.398996Z
EB:2B:97:11:86:59,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:49.458686Z
DE:B9:DA:A2:45:5F,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:19:49.487642Z
E2:D0:8E:D4:11:41,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:49.489649Z
CC:C3:D1:93:A1:0A,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:49.555251Z
E5:7D:A2:B3:A1:85,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:49.556234Z
F6:7D:FA:F0:8D:D1,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:49.576736Z
E3:8C:33:EF:FA:56,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:19:49.581757Z
C8:D1:17:8C:D9:23,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:49.586755Z
ED:A0:77:C7:17:E9,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:19:49.592758Z
E1:E5:A5:48:5D:9D,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:49.600106Z
C9:73:4F:81:5E:95,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:49.662665Z
DE:0A:79:A8:27:C5,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:19:49.677484Z
C0:95:B7:36:D0:D8,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.695918Z
DB:67:E4:C1:68:42,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:19:49.799546Z
DD:A1:53:A1:A8:6F,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:49.801545Z
FD:05:01:97:D0:04,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.856308Z
D4:5B:C2:5C:F8:5A,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.872327Z
DC:A4:8D:E1:13:8F,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:49.878326Z
CD:A3:F0:70:6B:FA,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-17T20:19:49.880327Z
C3:F1:F4:B2:61:52,3.0,3000,NEW,GOOD,0,True,-65,RSSI -65 | Battery 3.0V,2025-09-17T20:19:49.897616Z
C3:41:EA:B3:1C:5F,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:49.901670Z
F6:18:60:76:F8:79,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:49.980655Z
EF:0E:47:B5:C4:16,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:50.055345Z
C9:C1:67:8A:08:EF,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:19:50.079521Z
C7:5F:49:71:BD:1D,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:50.098827Z
D0:24:67:91:6E:62,3.0,3000,NEW,GOOD,0,True,-69,RSSI -69 | Battery 3.0V,2025-09-17T20:19:50.186715Z
EB:D2:F3:61:2F:CF,3.0,3000,NEW,GOOD,0,True,-67,RSSI -67 | Battery 3.0V,2025-09-17T20:19:50.190796Z
FA:E3:1F:F2:AF:52,2.9,2900,GOOD,GOOD,70.0,True,-73,RSSI -73 | Battery 2.9V,2025-09-17T20:19:50.194789Z
C2:01:72:F2:A7:E1,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:50.253511Z
CE:36:0A:DE:FB:46,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:50.294788Z
C2:5C:6B:C6:3D:3E,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:19:50.372147Z
D1:76:FD:80:72:11,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:50.476546Z
C4:27:C0:CE:E6:D4,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:50.586269Z
D6:AC:3F:F2:67:21,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:50.667566Z
F5:20:ED:26:95:BC,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:50.694278Z
C2:69:09:D0:CD:60,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-17T20:19:50.699276Z
D8:61:46:BD:FE:EB,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-17T20:19:50.754467Z
E1:A3:C1:12:92:83,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:50.761470Z
D6:9A:AC:EC:5D:AE,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:19:50.785917Z
E9:D7:80:74:D6:6B,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:50.864931Z
D8:A8:D4:65:85:38,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-17T20:19:50.869586Z
EA:C1:58:70:FE:14,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-17T20:19:50.875557Z
CF:83:81:D7:5D:9C,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:50.968146Z
F5:2C:62:2E:38:F0,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:50.991421Z
DE:F8:0B:7A:07:17,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:19:50.996406Z
E0:5C:61:EB:CB:92,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:51.073568Z
DA:37:53:7C:BF:6C,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:51.075556Z
EF:B1:41:83:43:18,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-17T20:19:51.179883Z
CD:42:F2:5F:66:69,3.0,3000,NEW,GOOD,0,True,-70,RSSI -70 | Battery 3.0V,2025-09-17T20:19:51.261090Z
E7:80:B2:DE:77:E7,2.9,2900,GOOD,GOOD,70.0,True,-75,RSSI -75 | Battery 2.9V,2025-09-17T20:19:51.264791Z
D6:C6:F3:1C:10:E0,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:19:51.267000Z
DA:8C:6A:09:84:2D,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:51.279701Z
D0:C1:30:DF:DA:A8,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:51.287699Z
D9:23:2A:D9:C0:5D,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:51.386176Z
F1:8B:FE:A3:80:20,3.0,3000,NEW,GOOD,0,True,-68,RSSI -68 | Battery 3.0V,2025-09-17T20:19:51.486626Z
FB:D1:C5:D1:78:A2,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:51.566750Z
E6:22:38:D0:90:82,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:51.591130Z
D3:FA:E4:90:BB:83,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:51.598116Z
E1:13:58:48:43:DA,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:51.671512Z
C6:DF:15:28:49:99,3.0,3000,NEW,GOOD,0,True,-69,RSSI -69 | Battery 3.0V,2025-09-17T20:19:51.675750Z
D9:61:1A:B8:92:70,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:51.687850Z
E1:AB:F6:66:0D:1E,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:19:51.689806Z
DA:9E:F5:8C:68:47,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:51.758051Z
CD:34:84:BD:5F:FD,2.8,2800,LOW,WARN,0,False,-63,RSSI -63 | Battery 2.8V,2025-09-17T20:19:51.780900Z
FD:6A:AA:9E:03:33,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-17T20:19:51.869509Z
F8:1D:0D:4B:A3:8E,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:19:51.899711Z
E9:66:0F:EC:3B:0C,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:51.957138Z
EB:2E:14:DB:31:FB,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:51.978570Z
D7:6C:AE:15:99:11,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:51.995771Z
D7:80:E7:95:E8:C9,2.9,2900,GOOD,GOOD,70.0,True,-75,RSSI -75 | Battery 2.9V,2025-09-17T20:19:52.059004Z
E2:F6:F8:9A:B1:B6,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:52.065991Z
FC:E0:C3:CB:30:77,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:52.070009Z
DC:B8:ED:D9:DA:43,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:52.075503Z
D0:43:E8:DC:21:37,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:52.185372Z
D5:86:ED:46:A1:33,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:52.255563Z
FF:46:0F:D6:DD:88,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:19:52.367873Z
FD:76:AA:8F:63:FD,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:52.370385Z
FC:70:B8:11:06:8A,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:19:52.376415Z
FB:D7:CB:41:86:9C,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:52.382397Z
ED:D4:FB:7A:CE:48,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:19:52.401646Z
CE:AF:9B:50:82:F4,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:19:52.558996Z
FD:94:50:04:57:49,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:19:52.599928Z
E4:6A:6B:4A:5D:52,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:52.677340Z
DF:89:99:F6:6E:F1,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:52.687332Z
F3:2B:C5:03:F3:BD,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:19:52.759815Z
EB:B7:66:2C:F3:E1,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:52.765283Z
D7:D8:49:8E:AC:84,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:19:52.792767Z
F1:D3:5B:59:87:71,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:19:52.953476Z
C3:1B:7C:C8:F4:44,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:52.956446Z
D7:37:7C:63:45:8F,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:19:52.957449Z
F3:42:7A:99:53:95,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:19:52.970565Z
