qr_or_mac,voltage_v,voltage_mv,category,status,percentage_estimate,pass_fail,rssi,comment,timestamp
F1:30:75:CA:12:6E,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:29.233078Z
C0:A1:FA:87:69:FB,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:29.242167Z
D4:C7:5D:58:11:A4,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:29.261066Z
C6:42:04:CB:73:33,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:29.339432Z
DF:31:19:31:E0:65,2.8,2800,LOW,WARN,0,False,-66,RSSI -66 | Battery 2.8V,2025-09-19T22:22:29.342428Z
E2:1D:1C:F4:FE:65,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:29.426994Z
C0:D6:9C:B8:31:D5,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:29.452766Z
E2:6F:B4:AB:9C:28,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:29.527100Z
E3:BB:E9:DA:3C:B4,2.9,2900,GOOD,GOOD,70.0,True,-47,RSSI -47 | Battery 2.9V,2025-09-19T22:22:29.536060Z
E2:94:48:76:36:25,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:22:29.560736Z
E0:62:9F:A2:A4:35,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:29.632829Z
DA:05:96:B6:AF:26,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:29.647537Z
F7:99:90:7C:A6:2F,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:29.669634Z
E6:B0:C1:FC:8D:32,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-19T22:22:29.728990Z
E3:C7:91:AB:BC:79,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:29.736616Z
C8:31:14:60:D0:D3,2.8,2800,LOW,WARN,0,False,-46,RSSI -46 | Battery 2.8V,2025-09-19T22:22:29.766125Z
FE:11:9A:1B:5B:57,2.9,2900,GOOD,GOOD,70.0,True,-44,RSSI -44 | Battery 2.9V,2025-09-19T22:22:29.825573Z
DA:D3:9D:EC:D8:F8,2.9,2900,GOOD,GOOD,70.0,True,-43,RSSI -43 | Battery 2.9V,2025-09-19T22:22:29.833212Z
F9:2A:1F:A2:61:8D,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:29.834202Z
CC:E2:02:2D:A8:D7,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:29.847887Z
DF:B1:18:B7:E1:71,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:29.851081Z
D9:05:FB:C9:39:54,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:29.964710Z
E4:48:AE:CB:E4:26,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:29.972645Z
D3:EC:EE:44:A4:2E,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:30.031112Z
D9:45:CF:5A:BC:C8,3.0,3000,NEW,GOOD,0,True,-66,RSSI -66 | Battery 3.0V,2025-09-19T22:22:30.034045Z
CF:14:C6:13:E5:41,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:30.036208Z
E8:BD:40:38:6F:47,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:30.064968Z
C4:82:60:CD:6F:AF,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:30.137813Z
C1:8F:24:C1:25:4E,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:30.142447Z
D0:E8:B0:10:B9:2D,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:30.163031Z
C1:62:FA:BE:40:65,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.172023Z
E2:3B:E8:B7:DE:8B,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:30.227380Z
DB:4E:5E:78:D5:96,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:30.231381Z
D3:4D:E8:F5:CE:CA,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.249097Z
CB:D5:11:B8:B9:0F,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:30.271324Z
CE:F4:13:F5:C5:15,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:30.324610Z
D0:73:7D:3B:DF:B9,2.9,2900,GOOD,GOOD,70.0,True,-47,RSSI -47 | Battery 2.9V,2025-09-19T22:22:30.328626Z
D9:6A:7B:71:60:39,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:30.330627Z
FD:30:71:48:9B:06,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.333610Z
D7:6D:86:42:1F:AA,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:30.336609Z
C8:6C:89:EF:D1:6A,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:30.365117Z
E6:FE:50:67:C1:AE,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:30.370892Z
F1:77:61:2D:2C:21,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:30.373899Z
C8:EB:4F:7C:42:9F,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.471396Z
E8:B7:0B:93:6E:9F,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.536894Z
F9:04:DD:E8:37:E0,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:30.545724Z
E2:ED:6D:36:8B:26,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:30.625709Z
DA:F4:0E:59:7C:B8,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:22:30.650756Z
E4:E1:AE:62:37:9C,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:30.658758Z
CB:60:B8:B4:C6:5A,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:30.725765Z
C5:2B:98:9E:F8:1B,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:22:30.726773Z
F6:F9:78:48:31:66,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:30.753164Z
C4:D4:3C:1E:53:D3,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:30.754273Z
C9:67:96:FC:38:4F,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:30.830468Z
EB:11:C0:D6:57:4A,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:30.834472Z
CD:58:AD:67:52:08,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:30.840999Z
E4:F6:26:61:ED:40,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:30.964009Z
CF:27:87:ED:E8:ED,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:22:31.028374Z
F5:BC:12:39:A1:B5,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:31.036905Z
FA:94:34:1E:8E:D7,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:31.039582Z
F8:30:B2:B8:AB:2A,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:31.042606Z
D3:3E:30:DD:70:90,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:31.044615Z
E0:AC:DF:0E:C4:34,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:31.134197Z
E1:48:44:1A:26:AA,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:31.141251Z
DA:64:F2:59:0A:6A,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:31.145054Z
E2:BB:84:AF:37:8B,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-19T22:22:31.149471Z
CA:23:58:B4:AC:3F,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:31.234545Z
C0:72:B8:EE:96:E6,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:31.240089Z
FF:98:B5:87:19:6C,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:31.243321Z
D6:A6:60:4C:09:01,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-19T22:22:31.258147Z
EE:A8:79:74:79:AE,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:31.331118Z
F2:E8:A5:BD:F0:F3,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:22:31.352096Z
F4:20:20:C2:E8:0A,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:31.431729Z
EA:FB:D7:65:C2:BD,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:31.434722Z
DF:F3:F2:A4:93:6F,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:31.441664Z
E4:AB:15:8C:0C:8A,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-19T22:22:31.447662Z
D6:71:6D:11:56:E4,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:31.527915Z
C6:E0:3C:19:B2:F7,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:22:31.642913Z
E2:EA:25:62:A3:06,3.0,3000,NEW,GOOD,0,True,-50,RSSI -50 | Battery 3.0V,2025-09-19T22:22:31.663095Z
C5:D3:B0:40:CF:B9,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:31.749254Z
DC:2D:32:09:D5:A4,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:31.845167Z
FD:32:52:E5:EA:5A,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:31.853227Z
F6:7C:82:70:C5:5B,3.0,3000,NEW,GOOD,0,True,-55,RSSI -55 | Battery 3.0V,2025-09-19T22:22:31.928384Z
C6:5B:F4:05:CD:D1,2.9,2900,GOOD,GOOD,70.0,True,-47,RSSI -47 | Battery 2.9V,2025-09-19T22:22:31.932384Z
FE:AB:7C:89:15:97,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:32.032070Z
D3:B8:C2:E3:05:2D,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-19T22:22:32.138842Z
D1:97:65:A3:E9:7D,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:32.139862Z
DD:0D:9A:E2:C5:D4,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-19T22:22:32.141106Z
FA:60:B7:13:13:30,2.9,2900,GOOD,GOOD,70.0,True,-48,RSSI -48 | Battery 2.9V,2025-09-19T22:22:32.235532Z
CA:A6:77:7D:D4:75,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:32.239925Z
F6:72:29:25:E0:48,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.262496Z
C2:A5:08:C9:74:A6,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:32.273927Z
C7:4F:0C:5A:DE:0E,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:32.326117Z
EF:30:DE:A9:66:98,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:32.338328Z
DC:A0:65:68:C4:11,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.352217Z
D2:20:E2:C2:75:9A,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:32.353217Z
EF:7F:D7:AB:7A:A0,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:32.356240Z
FC:4D:4D:5D:51:F1,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.364247Z
F1:D9:38:82:E8:A8,3.0,3000,NEW,GOOD,0,True,-58,RSSI -58 | Battery 3.0V,2025-09-19T22:22:32.366215Z
CE:AE:BB:6C:35:B5,2.9,2900,GOOD,GOOD,70.0,True,-47,RSSI -47 | Battery 2.9V,2025-09-19T22:22:32.429307Z
F8:1F:4C:1B:35:B1,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:32.468579Z
F8:E3:37:4B:42:2B,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.531957Z
FD:8E:51:54:55:29,3.0,3000,NEW,GOOD,0,True,-55,RSSI -55 | Battery 3.0V,2025-09-19T22:22:32.545021Z
C0:6C:2C:9B:56:19,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:32.639030Z
F3:B4:F2:5D:C1:75,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:22:32.652500Z
EA:04:B7:2C:B3:4A,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:32.659496Z
F7:41:D8:FD:D9:66,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:32.725509Z
D2:35:9D:B2:73:37,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:32.734409Z
C6:8B:D8:E7:AB:9D,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.769029Z
D0:78:7C:9D:BA:BA,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:32.851744Z
C4:50:38:E9:E3:7C,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:32.860719Z
D5:01:6B:51:8F:F5,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:32.866798Z
CD:77:A4:BD:FC:94,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:32.869818Z
FD:04:D3:EF:CA:1F,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:32.928620Z
D4:84:04:EB:74:36,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-19T22:22:32.954206Z
CE:85:AF:AB:1E:DF,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:33.143994Z
F4:33:9A:FB:37:49,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:33.153529Z
DC:27:A7:29:F7:7E,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-19T22:22:33.233036Z
CA:EC:44:F7:60:49,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:33.238041Z
C8:A3:E6:3B:BD:72,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:22:33.263290Z
DA:BE:9D:41:DE:D8,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:33.269293Z
FB:81:3B:67:7F:23,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:33.327580Z
FB:23:D1:87:D0:46,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:33.335880Z
FA:42:E1:93:AA:84,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-19T22:22:33.341212Z
CF:C2:05:2A:CC:7F,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:33.343131Z
C6:DD:3E:B4:A0:DB,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:33.354063Z
C2:6D:F7:12:55:78,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:33.356081Z
E7:D2:09:2F:E4:A3,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:33.370079Z
C1:BF:4C:71:CA:FB,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:33.430956Z
DD:3F:2B:5F:89:E6,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:33.431948Z
D0:B7:D5:1F:C6:F1,3.0,3000,NEW,GOOD,0,True,-65,RSSI -65 | Battery 3.0V,2025-09-19T22:22:33.440019Z
CA:83:CC:42:06:B4,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:33.451685Z
DE:26:09:A6:32:0C,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:33.453288Z
D6:A5:65:0A:6D:A9,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:33.459564Z
DC:45:95:06:F8:78,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:33.460807Z
D4:95:88:E2:E6:CF,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:33.528831Z
F5:C6:21:6C:F7:D7,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:33.531863Z
F4:CE:1D:1C:61:D2,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:33.555121Z
C9:25:7D:AF:17:AD,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:33.556251Z
C2:CB:84:2B:5C:B7,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:33.763843Z
CD:53:C4:4B:B7:03,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:33.775655Z
ED:4C:FC:FC:5E:62,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:33.829724Z
FF:22:B6:71:E8:9F,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:33.835728Z
C2:E0:07:53:84:EE,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:22:33.867098Z
FF:A0:98:63:92:96,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:33.953621Z
FC:87:0B:6E:3B:0F,3.0,3000,NEW,GOOD,0,True,-66,RSSI -66 | Battery 3.0V,2025-09-19T22:22:33.961625Z
E7:C7:E5:59:EB:1A,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:22:34.036675Z
EE:C3:16:92:C0:AC,2.9,2900,GOOD,GOOD,70.0,True,-45,RSSI -45 | Battery 2.9V,2025-09-19T22:22:34.038680Z
E7:13:7F:B4:06:F4,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-19T22:22:34.043733Z
E1:84:F9:2D:44:B4,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:34.170783Z
C3:9B:E6:91:23:97,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:34.243787Z
F1:DB:D5:1E:75:68,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:34.248837Z
DB:6E:96:67:51:8D,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:34.249821Z
C6:5E:92:BB:F8:53,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:34.253900Z
D0:80:03:FB:40:29,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:22:34.264016Z
C5:C5:15:4A:5A:2C,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:34.340283Z
C4:9F:41:AB:95:B3,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:22:34.363099Z
C9:A7:2C:BE:98:FE,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:34.434248Z
E1:CF:1B:92:DD:55,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:34.434248Z
C9:A4:75:12:B3:1E,2.9,2900,GOOD,GOOD,70.0,True,-48,RSSI -48 | Battery 2.9V,2025-09-19T22:22:34.434248Z
C0:96:5A:DD:5F:3F,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:34.461130Z
E1:B2:0D:49:D2:65,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:34.469152Z
E7:98:DC:48:70:B1,2.9,2900,GOOD,GOOD,70.0,True,-41,RSSI -41 | Battery 2.9V,2025-09-19T22:22:34.525006Z
F3:5A:34:EB:D3:D3,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:34.544015Z
DA:3A:48:41:EF:22,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:34.545016Z
C4:C1:4F:7A:F0:DE,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:34.725368Z
DC:C3:99:87:E4:B0,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:34.726373Z
EA:A0:4C:13:C5:08,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:22:34.735370Z
F2:A2:21:DA:8D:51,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:34.739387Z
DA:99:05:06:2D:41,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:34.746376Z
FA:69:30:8C:74:BC,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:34.757924Z
DA:EC:B1:04:65:8B,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:34.758933Z
EB:2B:5D:F0:79:58,3.0,3000,NEW,GOOD,0,True,-55,RSSI -55 | Battery 3.0V,2025-09-19T22:22:34.926658Z
D4:A0:AB:1E:3E:6C,2.9,2900,GOOD,GOOD,70.0,True,-42,RSSI -42 | Battery 2.9V,2025-09-19T22:22:34.938001Z
D8:D8:87:88:B7:DC,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:34.956218Z
D9:C3:21:8F:3C:A8,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:22:35.027226Z
F4:94:F3:DB:43:4A,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:22:35.029234Z
D9:35:04:1F:96:4A,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:22:35.049480Z
FB:2F:C7:EC:A8:11,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:35.069465Z
F3:AB:96:3D:31:D7,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:35.145098Z
ED:CA:59:73:A4:D2,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-19T22:22:35.156226Z
